name,popularity,duration_ms,artist,artists_list,release_date,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist_name,artist_popularity,artist_followers,artist_genres,music_file
Thinking out Loud,67,281560,Ed Sheeran,Ed Sheeran,2013,0.474,0.781,0.445,0.0,2,0.184,-6.061,1,0.0295,78.998,4,0.591,Ed Sheeran,86,115073470,"['pop', 'singer-songwriter pop', 'uk pop']",Thinking out Loud - Ed Sheeran (128).wav
This Is How It Feels (with Laufey),75,284305,d4vd,"d4vd, Laufey",2023-05-26,0.931,0.312,0.229,0.0,2,0.165,-11.656,1,0.0327,132.493,3,0.239,d4vd,75,1886231,"['bedroom pop', 'bedroom r&b']",This Is How It Feels - d4vd Laufey (128).wav
This Is What You Came For,85,222160,Calvin Harris,"Calvin Harris, Rihanna",2016-04-29,0.199,0.631,0.927,0.119,9,0.148,-2.787,0,0.0332,123.962,4,0.465,Calvin Harris,82,23408452,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",This Is What You Came For (feat. Rihanna) - Calvin Harris R.wav
Thousand Miles,77,164782,The Kid LAROI,The Kid LAROI,2022-04-22,0.0858,0.376,0.657,0.0,7,0.0884,-4.658,1,0.0768,80.565,4,0.203,The Kid LAROI,79,4841122,['australian hip hop'],Thousand Miles - The Kid LAROI (128).wav
Thriller,75,357800,Michael Jackson,Michael Jackson,1982-11-30,0.0318,0.771,0.687,0.000225,11,0.89,-9.814,1,0.0693,118.392,4,0.783,Michael Jackson,80,29172879,"['r&b', 'soul']",Thriller - Michael Jackson (128).wav
Thru Your Phone,72,188524,Cardi B,Cardi B,2018-04-06,0.17,0.837,0.549,0.0,0,0.057,-5.722,1,0.167,121.954,4,0.209,Cardi B,77,22479448,"['pop', 'rap']",Thru Your Phone - Cardi B (128).wav
Thunder,88,187147,Imagine Dragons,Imagine Dragons,2017-06-23,0.00671,0.605,0.822,0.134,0,0.147,-4.833,1,0.0438,167.997,4,0.288,Imagine Dragons,84,50820618,"['modern rock', 'pop', 'rock']",Thunder - Imagine Dragons (128).wav
TIL FURTHER NOTICE (feat. James Blake & 21 Savage),81,314836,Travis Scott,"Travis Scott,James Blake,21 Savage",2023-07-28,0.174,0.65,0.659,0.00772,3,0.126,-6.522,0,0.123,76.985,4,0.154,Travis Scott,90,24895140,"['hip hop', 'rap', 'slap house']",TIL FURTHER NOTICE - Travis Scott (128).wav
Timber (feat. Ke$ha),84,204160,Pitbull,"Pitbull, Kesha",2012,0.0295,0.581,0.963,0.0,11,0.139,-4.087,1,0.0981,129.992,4,0.788,Pitbull,80,10237230,"['dance pop', 'miami hip hop', 'pop']",Timber (feat. Ke$ha) - Pitbull Ke$ha (128).wav
Time of Our Lives,83,229360,Pitbull,"Pitbull, Ne-Yo",2014-11-21,0.0921,0.721,0.802,0.0,1,0.694,-5.797,1,0.0583,124.022,4,0.724,Pitbull,80,10237230,"['dance pop', 'miami hip hop', 'pop']",Time of Our Lives - Ne-Yo Pitbull (128).wav
Titanium (feat. Sia),72,245040,David Guetta,"David Guetta, Sia",2011-08-24,0.0678,0.604,0.788,0.153,0,0.127,-3.673,0,0.103,126.06,4,0.301,David Guetta,85,26379655,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",Titanium (feat. Sia) - David Guetta Sia (128).wav
Tití Me Preguntó,87,243717,Bad Bunny,Bad Bunny,2022-05-06,0.0993,0.65,0.715,0.000291,5,0.126,-5.198,0,0.253,106.672,4,0.187,Bad Bunny,96,76065976,"['reggaeton', 'trap latino', 'urbano latino']",Tití Me Preguntó - Bad Bunny (128).wav
Around Me (feat. Don Toliver),80,191520,Metro Boomin,"Metro Boomin,Don Toliver",2022-12-02,0.0958,0.693,0.67,0.00857,2,0.432,-3.537,0,0.0345,119.907,4,0.084,Metro Boomin,85,5947390,['rap'],Too Many Nights - Metro Boomin Future Don Toliver (128).wav
Too Many Nights (feat. Don Toliver & with Future),89,199920,Metro Boomin,"Metro Boomin, Future, Don Toliver",2022-12-02,0.189,0.684,0.671,2.37e-05,7,0.122,-4.392,0,0.0464,88.048,4,0.156,Metro Boomin,85,5947390,['rap'],Too Many Nights - Metro Boomin Future Don Toliver (128).wav
Toxic,85,198800,Britney Spears,Britney Spears,2003-11-13,0.0249,0.774,0.838,0.025,5,0.242,-3.914,0,0.114,143.04,4,0.924,Britney Spears,78,13099866,"['dance pop', 'pop']",Toxic - Britney Spears (128).wav
TQG,90,199440,Shakira,"KAROL G, Shakira",2023-02-24,0.673,0.72,0.63,0.0,4,0.0936,-3.547,0,0.277,179.974,4,0.607,Shakira,84,31808291,"['colombian pop', 'dance pop', 'latin pop', 'pop']",TQG - KAROL G Shakira (128).wav
Train Wreck,83,208827,James Arthur,James Arthur,2016-10-28,0.701,0.311,0.485,0.0,6,0.0726,-5.726,0,0.0365,77.355,4,0.225,James Arthur,79,14141626,"['pop', 'talent show', 'uk pop']",Train Wreck - James Arthur (128).wav
Trance (with Travis Scott & Young Thug),88,194787,Metro Boomin,"Metro Boomin, Travis Scott, Young Thug",2022-12-02,0.18,0.571,0.549,0.0,1,0.168,-7.38,0,0.404,119.497,4,0.447,Metro Boomin,85,5947390,['rap'],Trance - Metro Boomin Travis Scott Young Thug (128).wav
Treasure,84,178560,Bruno Mars,Bruno Mars,2012-12-07,0.0412,0.874,0.692,7.24e-05,5,0.324,-5.28,0,0.0431,116.017,4,0.937,Bruno Mars,86,51858271,"['dance pop', 'pop']",Treasure - Bruno Mars (128).wav
Treat Me Like A Ho,63,115827,Kim Petras,Kim Petras,2023-09-18,0.00402,0.932,0.584,0.000286,8,0.0558,-5.438,1,0.0591,143.023,4,0.976,Kim Petras,73,998311,"['alt z', 'pop', 'transpop']",Treat Me Like A Ho - Kim Petras (128).wav
Treat Me Like A Slut,70,118154,Kim Petras,Kim Petras,2022-02-11,0.00225,0.914,0.696,7.97e-05,11,0.0979,-4.482,0,0.134,130.028,4,0.572,Kim Petras,73,998311,"['alt z', 'pop', 'transpop']",Treat Me Like A Slut - Kim Petras (128).wav
Treat You Better,88,187973,Shawn Mendes,Shawn Mendes,2017-04-20,0.106,0.444,0.819,0.0,10,0.107,-4.078,0,0.341,82.695,4,0.747,Shawn Mendes,80,42606389,"['canadian pop', 'pop', 'viral pop']",Treat You Better - Shawn Mendes (128).wav
Stan,84,404107,Eminem,"Eminem,Dido",2000-05-23,0.0371,0.78,0.768,2.34e-06,6,0.518,-4.325,0,0.238,80.063,4,0.507,Eminem,87,77926307,"['detroit hip hop', 'hip hop', 'rap']",TRUSTFALL - P!nk (128).wav
TRUSTFALL,79,237200,P!nk,P!nk,2023-01-27,0.00162,0.636,0.888,0.000216,8,0.147,-3.889,1,0.0945,122.032,4,0.25,P!nk,78,16006100,"['dance pop', 'pop']",TRUSTFALL - P!nk (128).wav
TRUSTFALL,76,237200,P!nk,P!nk,2023-02-17,0.00162,0.636,0.888,0.000216,8,0.147,-3.889,1,0.0945,122.032,4,0.25,P!nk,78,16006100,"['dance pop', 'pop']",TRUSTFALL - P!nk (128).wav
brutal,82,143747,Olivia Rodrigo,Olivia Rodrigo,2021-05-21,0.0311,0.672,0.526,1.37e-06,4,0.28,-6.446,1,0.0599,123.999,4,0.28,Olivia Rodrigo,87,29516782,['pop'],TRUSTFALL - P!nk (128).wav
Try,81,247907,P!nk,P!nk,2012-09-18,0.00144,0.674,0.628,0.0,2,0.0944,-7.079,1,0.03,103.998,4,0.552,P!nk,78,16006100,"['dance pop', 'pop']",Try - P!nk (128).wav
Tá OK (Remix),83,171761,Maluma,"DENNIS, MC Kevin o Chris, Maluma, KAROL G",2023-08-03,0.292,0.882,0.934,0.0024,8,0.0549,-1.479,0,0.0501,130.032,4,0.611,Maluma,83,34427112,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Try - P!nk (128).wav
TUYA,77,155088,ROSALÍA,ROSALÍA,2023-06-08,0.603,0.72,0.533,0.00341,4,0.162,-5.88,0,0.152,165.099,4,0.549,ROSALÍA,78,7977482,"['latin viral pop', 'pop', 'r&b en espanol']",TUYA - ROSALÍA (128).wav
Tusa,78,200960,KAROL G,"KAROL G,Nicki Minaj",2019-11-07,0.295,0.803,0.715,0.000134,2,0.0574,-3.28,1,0.298,101.085,4,0.574,KAROL G,88,41121547,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",TUYA - ROSALÍA (128).wav
Tú,73,214133,Shakira,Shakira,1998-09-29,0.714,0.567,0.333,4.53e-06,0,0.25,-8.818,1,0.0258,139.807,4,0.208,Shakira,84,31808291,"['colombian pop', 'dance pop', 'latin pop', 'pop']",Tú (Album) - Shakira (128).wav
Hate Me,73,188067,Ellie Goulding,"Ellie Goulding, Juice WRLD",2020-07-16,0.0875,0.64,0.789,0.0,8,0.147,-4.891,1,0.0644,75.018,4,0.762,Ellie Goulding,77,12329992,"['indietronica', 'metropopolis', 'pop', 'uk pop']",uh oh - Tate McRae (128).wav
uh oh,72,169722,Tate McRae,Tate McRae,2022-09-30,0.257,0.625,0.604,2.06e-05,10,0.129,-7.415,0,0.339,174.089,4,0.372,Tate McRae,81,3932373,"['alt z', 'pop']",uh oh - Tate McRae (128).wav
UN DIA (ONE DAY) (Feat. Tainy),74,232253,J Balvin,"J Balvin,Dua Lipa,Bad Bunny,Tainy",2020-07-24,0.00536,0.571,0.693,0.0,6,0.173,-8.234,0,0.0545,168.169,4,0.393,J Balvin,83,37770548,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",UN DIA (ONE DAY) - Tainy J Balvin Dua Lipa Bad Bunny (128.wav
UN PREVIEW,91,165582,Bad Bunny,Bad Bunny,2023-09-25,0.0383,0.786,0.814,3.67e-05,1,0.22,-3.318,1,0.0873,95.084,4,0.365,Bad Bunny,96,76065976,"['reggaeton', 'trap latino', 'urbano latino']",UN PREVIEW - Bad Bunny (128).wav
UN PREVIEW,87,165582,Bad Bunny,Bad Bunny,2023-10-13,0.0368,0.795,0.815,3.82e-05,1,0.227,-3.322,1,0.0821,94.991,4,0.334,Bad Bunny,96,76065976,"['reggaeton', 'trap latino', 'urbano latino']",UN PREVIEW - Bad Bunny (128).wav
Under Pressure - Remastered 2011,75,248440,Queen,"Queen, David Bowie",1982-05-03,0.422,0.671,0.711,0.0,2,0.104,-7.813,1,0.0478,113.809,4,0.466,Queen,81,48677298,"['classic rock', 'glam rock', 'rock']",Under Pressure - Queen David Bowie (128).wav
Under The Influence,88,184613,Chris Brown,Chris Brown,2019-10-04,0.0635,0.733,0.69,1.18e-06,9,0.105,-5.529,0,0.0427,116.992,4,0.31,Chris Brown,83,20691782,"['pop rap', 'r&b', 'rap']",Under The Influence - Chris Brown (128).wav
Under The Moon,53,207213,070 Shake,070 Shake,2020-01-17,0.025,0.761,0.615,0.000642,1,0.544,-6.221,0,0.0399,95.093,4,0.194,070 Shake,69,494115,['new jersey rap'],Under The Moon - 070 Shake (128).wav
Unholy (feat. Kim Petras),81,156943,Sam Smith,"Sam Smith, Kim Petras",2023-01-27,0.011,0.712,0.463,2.96e-06,2,0.301,-7.399,1,0.0797,131.199,4,0.206,Sam Smith,82,23263331,"['pop', 'uk pop']",Unholy - Sam Smith Kim Petras (128).wav
Unstable (feat. The Kid LAROI),68,158324,Justin Bieber,"Justin Bieber,The Kid LAROI",2021-03-19,0.737,0.495,0.333,0.0,4,0.112,-10.109,0,0.0288,99.757,4,0.37,Justin Bieber,86,74403685,"['canadian pop', 'pop']",Unstable - Justin Bieber The Kid Laroi (128).wav
Fantasias,76,199711,Rauw Alejandro,"Rauw Alejandro,Farruko",2019-08-29,0.143,0.879,0.703,0.0,1,0.0569,-4.219,1,0.0701,94.004,4,0.788,Rauw Alejandro,85,19134712,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",Unstoppable - Sia (128).wav
Unstoppable,83,217747,Sia,Sia,2016-10-21,0.112,0.468,0.779,0.000373,9,0.101,-4.839,1,0.0779,173.799,4,0.26,Sia,81,27113581,"['australian dance', 'australian pop', 'pop']",Unstoppable - Sia (128).wav
Until I Found You (with Em Beihold) - Em Beihold Version,90,176440,Stephen Sanchez,"Stephen Sanchez, Em Beihold",2022-04-22,0.777,0.551,0.55,0.0,10,0.202,-5.339,1,0.0286,101.19,3,0.342,Stephen Sanchez,73,948319,['gen z singer-songwriter'],Until I Found You (Piano Version) - Stephen Sanchez (128).wav
Until I Found You - Piano Version,70,184895,Stephen Sanchez,Stephen Sanchez,2022-03-11,0.927,0.603,0.148,0.0,7,0.101,-10.449,1,0.0279,95.451,3,0.228,Stephen Sanchez,73,948319,['gen z singer-songwriter'],Until I Found You (Piano Version) - Stephen Sanchez (128).wav
Until I Found You,80,176667,Stephen Sanchez,Stephen Sanchez,2022-08-19,0.757,0.346,0.5,0.0,10,0.189,-6.097,1,0.0388,202.466,3,0.191,Stephen Sanchez,73,948319,['gen z singer-songwriter'],Until I Found You - Stephen Sanchez (128).wav
Used To Be Young,84,190461,Miley Cyrus,Miley Cyrus,2023-08-18,0.6,0.451,0.632,0.0,4,0.139,-3.843,1,0.0475,147.06,4,0.455,Miley Cyrus,82,22491587,['pop'],Used To Be Young - Miley Cyrus (128).wav
Va Va Voom,75,183560,Nicki Minaj,Nicki Minaj,2012-01-01,0.0625,0.648,0.836,0.00995,8,0.202,-3.394,1,0.0316,126.889,4,0.705,Nicki Minaj,84,29877494,"['hip pop', 'pop', 'queens hip hop', 'rap']",Va Va Voom - Nicki Minaj (128).wav
Vaina Loca,78,176133,Ozuna,"Ozuna,Manuel Turizo",2018-08-24,0.315,0.754,0.805,0.0,6,0.203,-4.249,1,0.0752,93.982,4,0.555,Ozuna,83,37816472,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",Vaina Loca - Ozuna Manuel Turizo (128).wav
vampire,95,219724,Olivia Rodrigo,Olivia Rodrigo,2023-09-08,0.177,0.511,0.532,0.0,5,0.291,-5.745,1,0.0578,138.005,4,0.35,Olivia Rodrigo,87,29516782,['pop'],vampire - Olivia Rodrigo (128).wav
Vegas (From the Original Motion Picture Soundtrack ELVIS),80,182907,Doja Cat,Doja Cat,2022-05-06,0.0777,0.801,0.601,3.23e-05,8,0.145,-7.574,0,0.255,159.969,4,0.74,Doja Cat,87,27056797,"['dance pop', 'pop']",Vegas_From_the_Original_Motion_Picture_Soundtrack_ELVIS_Doja.wav
Venom - Music From The Motion Picture,76,269554,Eminem,Eminem,2018-08-31,0.0193,0.749,0.794,0.0,0,0.543,-5.063,1,0.064,135.959,4,0.46,Eminem,87,77926307,"['detroit hip hop', 'hip hop', 'rap']",Venom (Music From The Motion Picture) - Eminem (128).wav
"Villano Antillano: Bzrp Music Sessions, Vol. 51",76,187500,Bizarrap,"Bizarrap,Villano Antillano",2022-06-08,0.0584,0.82,0.752,0.00417,1,0.628,-7.635,0,0.0648,127.999,4,0.423,Bizarrap,84,13073464,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']","Villano_Antillano_Bzrp_Music_Sessions,_Vol_51_Bizarrap_Villa.wav"
Vincent,59,223560,Ellie Goulding,Ellie Goulding,2018-02-14,0.922,0.538,0.217,1.85e-06,11,0.169,-10.44,1,0.0374,105.912,4,0.461,Ellie Goulding,77,12329992,"['indietronica', 'metropopolis', 'pop', 'uk pop']",Vincent - Ellie Goulding (128).wav
Violet Hill,69,222653,Coldplay,Coldplay,2008-05-26,0.0614,0.33,0.58,0.00129,1,0.115,-7.875,0,0.0374,76.093,4,0.11,Coldplay,85,47803752,"['permanent wave', 'pop']",Violet Hill - Coldplay (128).wav
Virginia Beach,88,251095,Drake,Drake,2023-10-06,0.106,0.402,0.514,0.0,1,0.181,-7.322,0,0.0471,120.009,4,0.2,Drake,95,81345795,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Virginia Beach - Drake (128).wav
VISTA AL MAR,75,180673,Quevedo,Quevedo,2022-09-09,0.803,0.759,0.561,0.121,0,0.101,-5.643,0,0.131,104.915,4,0.491,Quevedo,83,3204459,"['rap canario', 'trap latino', 'urbano latino']",VISTA AL MAR - Quevedo (128).wav
VISTA AL MAR,81,180673,Quevedo,Quevedo,2023-01-20,0.803,0.759,0.561,0.121,0,0.101,-5.643,0,0.131,104.915,4,0.491,Quevedo,83,3204459,"['rap canario', 'trap latino', 'urbano latino']",VISTA AL MAR - Quevedo (128).wav
Viva La Vida,88,242373,Coldplay,Coldplay,2008-05-26,0.0954,0.486,0.617,3.23e-06,5,0.109,-7.115,0,0.0287,138.015,4,0.417,Coldplay,85,47803752,"['permanent wave', 'pop']",Viva La Vida - Coldplay (128).wav
Vixen,64,181533,Miguel,Miguel,2010-11-26,0.392,0.427,0.499,0.0,0,0.389,-6.213,0,0.0601,82.523,4,0.338,Miguel,76,4834768,"['r&b', 'urban contemporary']",Vixen - Miguel (128).wav
VULGAR (with Madonna),66,155258,Sam Smith,"Sam Smith,Madonna",2023-06-09,0.011,0.804,0.607,0.0694,0,0.16,-7.171,1,0.0432,126.001,4,0.384,Sam Smith,82,23263331,"['pop', 'uk pop']",VULGAR - Sam Smith Madonna (128).wav
WAIT FOR U (feat. Drake & Tems),86,189893,Future,"Future, Drake, Tems",2022-04-29,0.314,0.463,0.642,0.0,1,0.0686,-4.474,1,0.34,83.389,4,0.339,Future,87,15158016,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",WAIT FOR U (feat. Drake Tems) - Future Tems Drake (128).wav
Waiting For Love,84,230613,Avicii,Avicii,2015-10-02,0.31,0.579,0.736,0.0,6,0.198,-3.863,0,0.0527,127.999,4,0.613,Avicii,78,23141855,"['dance pop', 'edm', 'pop', 'pop dance']",Waiting For Love - Avicii (128).wav
Wake Me Up,88,247427,Avicii,Avicii,2013-01-01,0.0038,0.532,0.783,0.0012,2,0.161,-5.697,1,0.0523,124.08,4,0.643,Avicii,78,23141855,"['dance pop', 'edm', 'pop', 'pop dance']",Wake Me Up - Avicii (128).wav
Want to Want Me,78,207719,Jason Derulo,Jason Derulo,2015-05-29,0.00906,0.775,0.68,0.0,0,0.109,-5.508,0,0.0629,114.025,4,0.656,Jason Derulo,76,11927147,"['dance pop', 'pop']",Want to Want Me - Jason Derulo (128).wav
Beautiful Mistakes (feat. Megan Thee Stallion),80,227395,Maroon 5,"Maroon 5,Megan Thee Stallion",2021-06-11,0.0377,0.713,0.676,0.0,10,0.154,-5.483,1,0.027,99.048,4,0.721,Maroon 5,82,41534296,['pop'],WAP (feat. Megan Thee Stallion) - Cardi B Megan Thee Stalli.wav
Bongos (feat. Megan Thee Stallion),83,175099,Cardi B,"Cardi B, Megan Thee Stallion",2023-09-08,0.0791,0.726,0.738,0.0,0,0.0297,-4.788,1,0.355,121.953,4,0.896,Cardi B,77,22479448,"['pop', 'rap']",WAP (feat. Megan Thee Stallion) - Cardi B Megan Thee Stalli.wav
WAP (feat. Megan Thee Stallion),80,187541,Cardi B,"Cardi B, Megan Thee Stallion",2020-08-07,0.0194,0.935,0.454,0.0,1,0.0824,-7.509,1,0.375,133.073,4,0.357,Cardi B,77,22479448,"['pop', 'rap']",WAP (feat. Megan Thee Stallion) - Cardi B Megan Thee Stalli.wav
WATATI (feat. Aldo Ranks) [From Barbie The Album],77,166882,KAROL G,"KAROL G,Aldo Ranks",2023-06-01,0.145,0.893,0.851,6.49e-05,3,0.319,-5.342,0,0.0979,110.002,4,0.959,KAROL G,88,41121547,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",WATATI_feat_Aldo_Ranks_From_Barbie_The_Album_KAROL_G_Ald.wav
Watch This - ARIZONATEARS Pluggnb Remix,84,163139,Lil Uzi Vert,"Lil Uzi Vert, sped up nightcore, ARIZONATEARS",2023-02-05,0.0103,0.686,0.897,0.103,11,0.153,-7.18,0,0.0386,129.975,4,0.355,Lil Uzi Vert,83,16109052,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap']",Watch_This_Lil_Uzi_Vert_ARIZONATEARS_Pluggnb_Remix_sped_up.wav
Water Under the Bridge,75,240439,Adele,Adele,2015-11-20,0.0142,0.59,0.833,5.4e-06,5,0.105,-6.503,0,0.0615,94.963,4,0.538,Adele,83,52229537,"['british soul', 'pop', 'pop soul', 'uk pop']",Water Under the Bridge - Adele (128).wav
Watermelon Sugar,89,174000,Harry Styles,Harry Styles,2019-12-13,0.122,0.548,0.816,0.0,0,0.335,-4.209,1,0.0465,95.39,4,0.557,Harry Styles,83,29970267,['pop'],Watermelon Sugar - Harry Styles (128).wav
Waves - Robin Schulz Radio Edit,79,208133,Robin Schulz,"Mr. Probz, Robin Schulz",2014-02-07,0.00821,0.829,0.51,0.00143,5,0.0829,-9.334,0,0.0369,119.994,4,0.45,Robin Schulz,75,3096894,"['deep euro house', 'deep house', 'edm', 'german dance', 'pop dance', 'tropical house']",Waves (Robin Schulz Radio Edit) - Mr. Probz (128).wav
We Don't Talk Anymore (feat. Selena Gomez),72,217707,Charlie Puth,"Charlie Puth, Selena Gomez",2016-01-29,0.621,0.728,0.563,0.0,1,0.179,-8.053,0,0.134,100.017,4,0.352,Charlie Puth,79,21620546,"['pop', 'viral pop']",We Don t Talk Anymore (feat. Selena Gomez) - Charlie Puth S.wav
We Found Love,85,215227,Rihanna,"Rihanna, Calvin Harris",2011-11-18,0.025,0.734,0.766,0.00138,1,0.108,-4.485,1,0.0383,127.986,4,0.6,Rihanna,87,58231994,"['barbadian pop', 'pop', 'urban contemporary']",We Found Love - Rihanna Calvin Harris (128).wav
We Will Rock You - Remastered 2011,81,122067,Queen,Queen,1977-10-28,0.676,0.692,0.497,0.0,2,0.259,-7.316,1,0.119,81.308,4,0.475,Queen,81,48677298,"['classic rock', 'glam rock', 'rock']",We Will Rock You - Queen (128).wav
Weapons,65,151592,Ava Max,Ava Max,2023-01-27,0.0189,0.506,0.846,0.0,1,0.0835,-3.705,1,0.0497,169.813,4,0.268,Ava Max,76,6150536,['pop'],Weapons - Ava Max (128).wav
Web,45,126151,070 Shake,070 Shake,2022-06-03,0.557,0.351,0.457,0.0,2,0.167,-7.456,1,0.0345,104.253,4,0.164,070 Shake,69,494115,['new jersey rap'],Web - 070 Shake (128).wav
West Coast,70,192948,OneRepublic,OneRepublic,2022-02-25,0.317,0.685,0.699,0.0,6,0.0895,-7.803,0,0.0349,134.057,4,0.884,OneRepublic,80,16390313,"['piano rock', 'pop']",West Coast - OneRepublic (128).wav
West Coast,86,256760,Lana Del Rey,Lana Del Rey,2014-01-01,0.194,0.527,0.591,0.0194,6,0.0907,-7.664,0,0.0396,123.167,4,0.461,Lana Del Rey,88,29276034,"['art pop', 'pop']",West Coast - OneRepublic (128).wav
Wet Dreamz,86,239267,J. Cole,J. Cole,2014-12-09,0.0697,0.495,0.722,0.0,6,0.113,-8.108,0,0.357,175.627,4,0.539,J. Cole,84,21778723,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",Wet Dreamz - J. Cole (128).wav
What I've Done,83,205613,Linkin Park,Linkin Park,2007-05-14,0.0141,0.623,0.93,1.64e-06,5,0.138,-5.285,1,0.0324,120.119,4,0.287,Linkin Park,82,24598571,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",What I ve Done - Linkin Park (128).wav
What Lovers Do (feat. SZA),75,199849,Maroon 5,"Maroon 5,SZA",2018-06-15,0.0788,0.799,0.597,5.66e-06,5,0.1,-5.131,0,0.0611,110.001,4,0.419,Maroon 5,82,41534296,['pop'],What Lovers Do - Maroon 5 SZA (128).wav
What Makes You Beautiful,86,199987,One Direction,One Direction,2012-05-25,0.009,0.726,0.787,0.0,4,0.0596,-2.494,1,0.0737,124.99,4,0.888,One Direction,81,33690694,"['boy band', 'pop', 'post-teen pop', 'talent show']",What Makes You Beautiful - One Direction (128).wav
what would you do?,68,166947,Tate McRae,Tate McRae,2022-05-27,0.288,0.79,0.613,0.0,9,0.0912,-5.911,1,0.0698,105.02,4,0.729,Tate McRae,81,3932373,"['alt z', 'pop']",what would you do - Tate McRae (128).wav
"What Was I Made For? [From The Motion Picture ""Barbie""]",96,222370,Billie Eilish,Billie Eilish,2023-07-13,0.959,0.444,0.0911,1.05e-06,0,0.098,-17.665,1,0.0307,78.403,4,0.142,Billie Eilish,86,88246007,"['art pop', 'pop']",What_Was_I_Made_For_From_The_Motion_Picture_Barbie_Billie_Ei.wav
Whatcha Say,69,221253,Jason Derulo,Jason Derulo,2010-02-24,0.0444,0.615,0.711,0.0,11,0.145,-5.507,1,0.0779,144.036,4,0.711,Jason Derulo,76,11927147,"['dance pop', 'pop']",Whatcha Say - Jason Derülo (128).wav
When I Was Your Man,90,213827,Bruno Mars,Bruno Mars,2012-12-07,0.932,0.612,0.28,0.0,0,0.088,-8.648,1,0.0434,72.795,4,0.387,Bruno Mars,86,51858271,"['dance pop', 'pop']",When I Was Your Man - Bruno Mars (128).wav
When Love Sucks (feat. Dido),74,169646,Jason Derulo,"Jason Derulo,Dido",2023-05-18,0.0172,0.493,0.701,0.0,8,0.109,-6.741,0,0.116,97.786,4,0.632,Jason Derulo,76,11927147,"['dance pop', 'pop']",When Love Sucks (feat. Dido) - Jason Derulo Dido (128).wav
When Love Takes Over (feat. Kelly Rowland),74,191000,David Guetta,"David Guetta,Kelly Rowland",2010-11-22,0.0165,0.675,0.862,0.000427,11,0.169,-4.614,1,0.0253,129.967,4,0.498,David Guetta,85,26379655,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",When Love Takes Over (feat. Kelly Rowland) - David Guetta (1.wav
When We Were Young,81,290900,Adele,Adele,2015-11-20,0.303,0.376,0.595,0.0,3,0.095,-5.936,1,0.0496,144.361,4,0.265,Adele,83,52229537,"['british soul', 'pop', 'pop soul', 'uk pop']",When We Were Young - Adele (128).wav
When You're Gone,78,172267,Shawn Mendes,Shawn Mendes,2022-03-31,0.0248,0.603,0.691,0.0,5,0.583,-5.805,1,0.0372,147.148,4,0.577,Shawn Mendes,80,42606389,"['canadian pop', 'pop', 'viral pop']",When You re Gone - Shawn Mendes (128).wav
Where Is The Love?,83,272533,Black Eyed Peas,Black Eyed Peas,2003-06-24,0.111,0.834,0.699,0.0,5,0.131,-3.222,1,0.178,94.086,4,0.809,Black Eyed Peas,77,7769573,"['dance pop', 'pop', 'pop rap']",Where Is The Love - The Black Eyed Peas (128).wav
Here We Go Again,68,164541,Oliver Tree,"Oliver Tree,David Guetta",2023-03-03,0.00676,0.552,0.945,0.000174,8,0.0556,-3.771,0,0.0561,130.011,4,0.384,Oliver Tree,71,2361006,['alternative hip hop'],WHERE SHE GOES - Bad Bunny (128).wav
WHERE SHE GOES,90,231704,Bad Bunny,Bad Bunny,2023-05-18,0.143,0.652,0.8,0.629,9,0.112,-4.019,0,0.0614,143.978,4,0.234,Bad Bunny,96,76065976,"['reggaeton', 'trap latino', 'urbano latino']",WHERE SHE GOES - Bad Bunny (128).wav
